,n_count,seq_count
3929,10,>IMS-10013-CVDP-6BDCEB3A-01A9-4AB0-A639-DA0DAD5C14D4|2021-08-20
3930,253,>IMS-10116-CVDP-9A41F5DD-0236-4BD6-9320-5D521147E56C|2021-04-24
3931,610,>IMS-10116-CVDP-B3F376FD-0219-4568-B805-0A45F16BC511|2021-10-01
3932,75,>IMS-10013-CVDP-984D33F4-8365-43A4-8ABD-EAD0C055095B|2021-11-16
3933,424,>IMS-10116-CVDP-125781F5-015A-4EB6-BC34-88946DF3A956|2021-08-12
3934,31,>IMS-10013-CVDP-72DBCCCD-8178-4BCF-B2AA-65CCA7C56A50|2021-03-09
3935,259,>IMS-10116-CVDP-A36D7B5D-F915-42B0-9BEC-C25977123242|2021-11-29
3936,407,>IMS-10116-CVDP-6076B8F0-7D38-4D82-8C99-CF48E1B44730|2021-02-03
3937,739,>IMS-10224-CVDP-48503A0A-0DB3-4080-9E18-ADCB29630D1F|2021-08-11
3938,40,>IMS-10013-CVDP-2B6EA170-3AF6-4903-94EC-6028F56D0AD1|2021-12-10
3939,103,>IMS-10013-CVDP-A67CB8DB-5607-4065-8F79-F3B188A1CFEC|2021-12-16
3940,259,>IMS-10116-CVDP-0B00E1E9-5642-4FF3-AD93-8C040DABFE17|2021-09-09
3941,35,>IMS-10013-CVDP-AE9880A1-3065-41E7-9F7F-B695F707D7AB|2021-08-20
3942,664,>IMS-10025-CVDP-00312|2021-01-25
3943,384,>IMS-10116-CVDP-DB185BB4-3372-414B-BBFB-F108D30A9CBB|2021-09-25
3944,105,>IMS-10036-CVDP-DBE8C6D7-E841-4333-8648-8EECEBF891CB|2021-04-01
3945,451,>IMS-10116-CVDP-DCCD1BC6-D2C4-4576-9788-51F276B1FE0C|2021-11-30
3946,351,>IMS-10116-CVDP-20812C57-BD9C-4CE9-9A52-BEFB3670DE47|2021-10-01
3947,257,>IMS-10116-CVDP-C6FCB360-47A8-4C6F-8BDB-530730719A44|2021-02-18
3948,35,>IMS-10013-CVDP-CCBAAE45-20D3-4661-A36F-BF3466D5B87D|2021-11-25
3949,310,>IMS-10116-CVDP-78AF338C-FA19-4484-A626-3BCF73648FC4|2021-09-20
3950,32,>IMS-10013-CVDP-78347E57-341C-4127-BAE1-EF5413C1646E|2021-05-14
3951,616,>IMS-10116-CVDP-FA61B5FD-9A0D-40EC-9840-7B2518305F04|2021-06-01
3952,414,>IMS-10116-CVDP-4B6BAB34-8BEB-4C64-9AFC-8FDDC8BD07DA|2021-02-17
3953,35,>IMS-10013-CVDP-FA4BCD3F-6781-4A1F-ACF6-C262C586C306|2021-04-29
3954,31,>IMS-10013-CVDP-C958892C-0CC7-4D82-9070-85DC7E809555|2021-05-19
3955,1224,>IMS-10224-CVDP-13B94F71-C4BD-475B-8425-95E71DE67F31|2021-11-19
3956,257,>IMS-10116-CVDP-EA78C766-976E-4C15-9A9A-02F63BB0E4A8|2021-12-01
3957,259,>IMS-10116-CVDP-ADFFC670-DE4A-46E9-8651-3A33FCA2E298|2021-09-01
3958,257,>IMS-10116-CVDP-784E75B4-65C8-480B-9C24-07B4F06BBA0B|2021-08-20
3959,1419,>IMS-10116-CVDP-2C500318-10F9-4704-A4C7-BDF70E61E6B0|2021-08-28
3960,677,>IMS-10116-CVDP-687B30DF-BBE4-44F0-A909-8AF37CF50183|2021-12-02
3961,253,>IMS-10116-CVDP-D7AECC04-BC9B-4D5C-9E8D-B371CE65A8D3|2021-03-14
3962,21,>IMS-10013-CVDP-E480F64B-2EA2-4B3E-96FF-F0B2A20DDB9C|2021-08-30
3963,424,>IMS-10116-CVDP-C99FAFC2-DFFE-499C-8EB5-75FC303CF360|2021-07-27
3964,665,>IMS-10116-CVDP-32F1F65B-2A1A-444A-8CFB-623E89DC77BC|2021-08-16
3965,121,>IMS-10116-CVDP-32315430-90EC-42AC-B3BF-7ED8592D00F0|2021-08-12
3966,82,>IMS-10020-CVDP-B401A943-9F22-4C37-9A3D-CE7B595C1563|2021-03-08
3967,825,>IMS-10224-CVDP-426BB6CE-1B4C-4EFD-BF8E-D19E1F66C60C|2021-09-08
3968,172,>IMS-10116-CVDP-140C0F97-9161-489D-ADA8-E75FCB1D7DDC|2021-09-21
3969,40,>IMS-10013-CVDP-D16DE33C-EE14-4584-B398-D4A6F4780E81|2021-11-18
3970,411,>IMS-10116-CVDP-80CF08B4-9F70-4A82-94EC-018D88E0549E|2021-11-19
3971,829,>IMS-10116-CVDP-E89B63F2-289F-4D4E-93A0-E8394E44D4D2|2021-07-29
3972,100,>IMS-10116-CVDP-E205D4D7-2458-46B9-B580-6FC4BA9216AB|2021-02-22
3973,35,>IMS-10013-CVDP-8B43D14B-8644-41EF-A90D-03956F670749|2021-08-19
3974,121,>IMS-10116-CVDP-41A4693D-8BFD-4615-9E37-C48311D88462|2021-07-27
3975,385,>IMS-10013-CVDP-F97EAFBB-4391-4DA8-8CD0-BDBED82EB4F4|2021-11-27
3976,12,>IMS-10013-CVDP-F939A734-ED4B-46D2-B74A-1C59C4A2F618|2021-04-29
3977,253,>IMS-10116-CVDP-4A664FDA-3B93-43C6-BBC0-CFDCFC7C9EDE|2021-06-16
3978,1818,>IMS-10116-CVDP-4C5DE3D3-4E40-4C94-BE67-C4BF9BBDC2F6|2021-12-04
3979,259,>IMS-10116-CVDP-34503367-6D9B-49F2-B818-97B004BADF61|2021-09-22
3980,30,>IMS-10013-CVDP-354B1AF4-7255-4F49-88E1-7F2A6D98CF9D|2021-03-04
3981,7,>IMS-10013-CVDP-1D8CD961-8391-476A-93AF-D2C570DDED62|2021-12-21
3982,619,>IMS-10116-CVDP-DDFBE286-ECE2-4DBC-8BE9-E10BDF261754|2021-09-25
3983,258,>IMS-10116-CVDP-C1A05561-183D-4A12-ACC0-CC842659C569|2021-09-25
3984,34,>IMS-10013-CVDP-0EEFE99A-8A42-40E7-A8DB-8650F7693752|2021-08-31
3985,259,>IMS-10116-CVDP-411FE6D0-BCE0-41EF-931F-347A4F2A13F6|2021-12-08
3986,174,>IMS-10116-CVDP-EE8DE410-6961-40B9-BE6D-BEFC9097115D|2021-02-10
3987,251,>IMS-10116-CVDP-3A7F1343-E0CD-41C3-AD9E-B081ED595CA6|2021-05-12
3988,76,>IMS-10013-CVDP-B2115465-BCE9-4080-9B98-60AE178D1FE3|2021-08-11
3989,259,>IMS-10116-CVDP-8D1068C7-4F85-4269-834A-517FA6C60EDC|2021-12-03
3990,101,>IMS-10116-CVDP-3655D456-B6FC-40AB-B1F8-A59521D272E0|2021-03-02
3991,500,>IMS-10116-CVDP-98714740-FC80-42DB-9E0D-F35EFC38CFE7|2021-04-21
3992,77,>IMS-10116-CVDP-9B228DA2-4254-434E-8E7B-148A93B34267|2021-08-17
3993,257,>IMS-10116-CVDP-22F9852D-EF08-4963-86A1-A4F4F97848DF|2021-12-04
3994,253,>IMS-10116-CVDP-D4126D41-FDEC-40BA-8D45-F2606F5D03DC|2021-05-20
3995,528,>IMS-10116-CVDP-2017CFA7-BABE-456A-982A-28CDFD7B57A9|2021-08-25
3996,5,>IMS-10013-CVDP-761C7FA8-4DB6-428F-889A-6311B1867166|2021-09-01
3997,256,>IMS-10116-CVDP-1B4470B4-EEF2-401E-98AD-5F733DBA5759|2021-09-21
3998,123,>IMS-10116-CVDP-23872F71-9B8E-4C19-8A0C-1E53EFF2C4C9|2021-08-10
3999,494,>IMS-10116-CVDP-35229ECC-7DD4-42E2-867A-4D7086C66C9F|2021-02-15
4000,1150,>IMS-10116-CVDP-CEE43544-924E-485D-9056-8418E4135C21|2021-07-02
4001,520,>IMS-10116-CVDP-BE57445A-AAD8-4005-8BBD-F684F3932E73|2021-10-07
4002,416,>IMS-10116-CVDP-3D16839A-F731-4225-B8A2-F5FBF7767447|2021-11-23
4003,442,>IMS-10116-CVDP-0702A80C-DF6A-4FD6-904E-1167084D4A02|2021-11-23
4004,300,>IMS-10116-CVDP-422CD87D-F127-4741-988A-EB95490F54DA|2021-12-03
4005,443,>IMS-10116-CVDP-E3A1F6F8-9DE5-4C84-8534-70922D63284B|2021-12-15
4006,78,>IMS-10116-CVDP-58A3BF88-5F8E-442B-A535-664432636A67|2021-08-13
4007,401,>IMS-10116-CVDP-C16378C7-E69B-4BCD-8B0F-1414624C5A26|2021-11-30
4008,250,>IMS-10116-CVDP-46F967EE-7632-4928-A853-D3B268FE4300|2021-05-13
4009,259,>IMS-10116-CVDP-FEA2487C-416F-408C-B2B9-80F2CA4F9B92|2021-11-29
4010,416,>IMS-10116-CVDP-4512AEA0-10AA-495E-A860-ECAF5BC23A0F|2021-10-07
4011,908,>IMS-10116-CVDP-D4BD09B2-9B42-42E3-A22C-644F2AA5E2F2|2021-11-29
4012,108,>IMS-10013-CVDP-4AE87706-594E-4538-92FE-394A15D2A45D|2021-08-10
4013,56,>IMS-10036-CVDP-7C9201B2-2DB9-4E6C-8D9B-57AB1AC0B173|2021-03-01
4014,467,>IMS-10116-CVDP-E02DE3C7-787A-4959-B752-507AC9C21700|2021-06-18
4015,305,>IMS-10116-CVDP-AA58E118-CCA7-4B82-8A41-E1C6A4DB80BF|2021-12-13
4016,469,>IMS-10116-CVDP-96459343-5407-4C1E-B45B-471745893027|2021-04-13
4017,460,>IMS-10116-CVDP-480C7E88-8FB5-46B9-9871-0482C0A62E46|2021-09-09
4018,850,>IMS-10013-CVDP-459E17F6-9083-4C0D-AD6B-843A3DAAE270|2021-11-04
4019,259,>IMS-10116-CVDP-0B28253F-EC4C-427E-A3DC-E589447DA03D|2021-09-07
4020,914,>IMS-10116-CVDP-09F1F388-0172-41F2-B4C9-25BE89411F44|2021-06-10
4021,424,>IMS-10116-CVDP-F22C1342-B793-4CD8-A06C-2874CF18FCC8|2021-08-09
4022,157,>IMS-10318-CVDP-4F0D2D55-DD47-410E-9145-03E0E0ACCA21|2021-02-15
4023,67,>IMS-10036-CVDP-1CA28045-3A86-43E1-BCB6-A132CDF86780|2021-03-09
4024,259,>IMS-10116-CVDP-5B6131A4-5532-4FD9-B9ED-C68E03CDC706|2021-08-20
4025,416,>IMS-10116-CVDP-1BF4EA84-5FAC-4D66-8D17-97B680759294|2021-08-03
4026,30,>IMS-10013-CVDP-54D0765A-2D8E-4A82-A3F9-8848CFCB4C5D|2021-03-04
4027,411,>IMS-10116-CVDP-4DB52C7C-2E33-4A21-AED6-3FB68C27AA74|2021-07-19
4028,111,>IMS-10013-CVDP-61E07C12-F536-4121-8D8B-89F706680351|2021-11-18
4029,425,>IMS-10116-CVDP-7E6970A7-E6A3-473C-860F-7CF5E60FE157|2021-08-12
4030,125,>IMS-10150-CVDP-EDFFB94B-B2C3-48B6-8691-1676BCB06F4F|2021-07-19
4031,253,>IMS-10116-CVDP-3B2D8779-4DEC-46C8-8770-3870C1FF5047|2021-04-02
4032,581,>IMS-10116-CVDP-75FB4801-7AF7-4BDB-A55D-C221D910C300|2021-07-07
4033,251,>IMS-10116-CVDP-CD624814-251C-437B-A223-0FC40ECFB70D|2021-05-12
4034,31,>IMS-10013-CVDP-61383ADF-2350-4359-9A54-7A291A284DBB|2021-06-08
4035,159,>IMS-10036-CVDP-F0DFE0A9-C959-4BAD-9E3F-BA35B97475F8|2021-10-11
4036,824,>IMS-10224-CVDP-E6EFE8BD-085F-4265-A799-92C7043CB372|2021-09-08
4037,245,>IMS-10116-CVDP-591D4BD5-D729-4EF4-AD72-C19F22F96A38|2021-10-19
4038,258,>IMS-10116-CVDP-78CD9AA2-FCDD-464C-8DE3-2EE30C7738B1|2021-12-09
4039,259,>IMS-10116-CVDP-CB6912C2-D6B3-450C-944A-C164064693BF|2021-11-02
4040,6,>IMS-10318-CVDP-FD037F90-96C5-4122-98D1-88F1831111E6|2021-02-05
4041,231,>IMS-10116-CVDP-18B6A148-5BF6-4565-B8D7-47CFB376FB1A|2021-02-19
4042,684,>IMS-10013-CVDP-F99C8808-7075-4C54-B6E4-81B25F0133CE|2021-02-16
4043,8,>IMS-10013-CVDP-6058AD28-987A-44E4-898A-12E8E84D35D3|2021-12-21
4044,421,>IMS-10116-CVDP-2772345F-DE2F-42ED-AE6C-678BBCE6C7EE|2021-10-06
4045,250,>IMS-10116-CVDP-A107FE21-0DF0-400A-B125-CED44761D201|2021-09-11
4046,6,>IMS-10013-CVDP-DC8159A6-5557-4AEF-A647-7A54C9860667|2021-03-09
4047,394,>IMS-10116-CVDP-A216140D-58D3-49EC-AFFB-C873056D4D56|2021-10-06
4048,159,>IMS-10116-CVDP-2A12473E-0396-4753-8903-38E988353E23|2021-03-10
4049,121,>IMS-10116-CVDP-25D1446C-4B77-45D2-AB91-2FD5D4364182|2021-03-11
4050,890,>IMS-10116-CVDP-7CB5A7B3-9545-4086-81CC-FD37EE6C619B|2021-02-11
4051,445,>IMS-10116-CVDP-AE6AD546-3522-41E4-91A0-462D70A6C22D|2021-09-28
4052,276,>IMS-10036-CVDP-C174005A-06E0-4A8C-9F9D-BD0BF34E61B4|2021-02-22
4053,263,>IMS-10116-CVDP-E8278C45-9A72-43A5-A002-E416D5A160B6|2021-12-08
4054,539,>IMS-10116-CVDP-15111082-1657-4E36-A1E1-DE9B6975925B|2021-05-11
4055,11,>IMS-10013-CVDP-F235C102-B7F7-4DE7-9405-9E353E701518|2021-03-04
4056,259,>IMS-10116-CVDP-73C2FC4F-7823-45A4-8ABD-656D175FFDFF|2021-09-15
4057,424,>IMS-10116-CVDP-A5BE7E59-EEAA-4F9A-8C87-7499C7E0210E|2021-08-05
4058,33,>IMS-10013-CVDP-336D4BCD-ACC5-464B-BAA9-DEE2101C2AD1|2021-03-09
4059,436,>IMS-10116-CVDP-ABDF7644-4AF3-45EB-978B-48211D01E83B|2021-09-22
4060,701,>IMS-10116-CVDP-445C6B2C-A81F-4833-8339-4EF247ADC70D|2021-06-22
4061,432,>IMS-10036-CVDP-03C2021F-C2D2-4BBD-A317-B00ECEB71029|2021-04-19
4062,690,>IMS-10116-CVDP-F6F4DD6E-4FE8-4C3F-BB2A-749D24EA87DD|2021-07-31
4063,84,>IMS-10025-CVDP-00070|2021-01-19
4064,374,>IMS-10116-CVDP-F1AE9226-0900-4E08-AEF5-93E668B4EE8C|2021-10-26
4065,256,>IMS-10013-CVDP-2DA3E6C7-3A4B-4563-BA9F-6CE66F00EC6D|2021-11-05
4066,698,>IMS-10116-CVDP-2273DBEE-DE9C-41FD-A7A0-FB7BCEC8A60D|2021-09-25
4067,259,>IMS-10116-CVDP-C736B7B6-C9CD-4FA9-95D6-B5C65A4BCD9F|2021-12-02
4068,422,>IMS-10116-CVDP-E118782C-00D2-40CA-B38D-C96665096F97|2021-08-10
4069,30,>IMS-10013-CVDP-CED64BF8-D92B-46B5-962E-6F229A211790|2021-05-14
4070,1202,>IMS-10116-CVDP-FE1DFBA6-D03B-4DB4-8B58-06FC9A288340|2021-03-05
4071,121,>IMS-10116-CVDP-2E8BF0E3-B25D-47F4-B4BB-DF75C8498F2F|2021-08-14
4072,121,>IMS-10116-CVDP-F94604B0-C3EB-4B8C-A01F-6F76609BFCED|2021-08-09
4073,253,>IMS-10116-CVDP-BBE5C0EF-6824-496C-BDF6-D13DB519DE29|2021-03-27
4074,423,>IMS-10013-CVDP-C582E6BC-F3ED-46C8-8702-46DF2119DA53|2021-04-22
4075,740,>IMS-10013-CVDP-E4BBD8C3-770F-441D-943B-74F01EECE483|2021-11-05
4076,32,>IMS-10013-CVDP-7C0577F3-7454-41C2-BD6F-25651956E0D4|2021-04-29
4077,259,>IMS-10116-CVDP-B46C39A7-76C7-4615-A90B-7394E71BEB18|2021-11-16
4078,388,>IMS-10020-CVDP-F42673FC-C402-48CB-A0E1-C8709AF4A165|2021-02-24
4079,130,>IMS-10025-CVDP-00125|2021-01-22
4080,663,>IMS-10150-CVDP-D84CF285-10A4-4375-8975-E8A5FD9E09F6|2021-08-09
4081,516,>IMS-10116-CVDP-EEFF75AD-B2C0-403C-8168-FF385EC2D637|2021-07-13
4082,658,>IMS-10116-CVDP-DEE81CCD-AF0E-4921-BD3D-3B40226A2F2B|2021-06-03
4083,418,>IMS-10116-CVDP-5E84C507-E93E-467B-8DD4-8711DD0D1026|2021-09-21
4084,445,>IMS-10116-CVDP-0C42213C-B350-4067-98B9-8B3980D28E0F|2021-06-01
4085,0,>IMS-10150-CVDP-F1F2F924-7992-41B2-8C47-00ABFC7537CE|2021-08-04
4086,121,>IMS-10116-CVDP-B60DFF56-A796-4B5F-9C63-CB2954086A23|2021-07-28
4087,250,>IMS-10013-CVDP-E5393B2F-BB0D-4D36-8BB0-6AFDB5ABBA89|2021-09-13
4088,623,>IMS-10116-CVDP-B87945B9-0B49-4839-B1EA-58AC9D8B109E|2021-07-22
4089,249,>IMS-10013-CVDP-D20FBE68-B680-4867-A8E0-170F328016FC|2021-08-03
4090,121,>IMS-10116-CVDP-10B3F002-7281-4F78-8065-9DFE291EF088|2021-08-02
4091,409,>IMS-10116-CVDP-0031743C-7813-4A36-B462-F419A3ECB908|2021-05-08
4092,260,>IMS-10116-CVDP-37A3DAEF-57BB-4C4B-A030-20826E1F2D8A|2021-11-03
4093,259,>IMS-10116-CVDP-B81CC986-D534-450E-B50A-4745D3029A0B|2021-12-02
4094,383,>IMS-10116-CVDP-3DD78803-BB42-4F25-8FD9-5A61BA1A3EFF|2021-11-11
4095,259,>IMS-10116-CVDP-92B3F597-7234-4A18-9A9A-15381ADD3CC4|2021-11-12
4096,462,>IMS-10013-CVDP-FD8D0010-13CD-4691-AAD2-AF35EBA8CA6A|2021-08-17
4097,420,>IMS-10116-CVDP-095E7EDC-23AB-442D-B093-B2D87C61EC5B|2021-09-18
4098,31,>IMS-10013-CVDP-73A07AFD-DE7E-4528-89EC-7DD3B798DC81|2021-04-12
4099,92,>IMS-10116-CVDP-53BA4A64-D342-4403-82B3-25B14BEA55E4|2021-10-20
4100,657,>IMS-10116-CVDP-60E3D95A-7514-43CB-B1AE-3C677F7E8FFC|2021-11-29
4101,223,>IMS-10116-CVDP-926FAAC7-3616-4539-A6CD-D2A77021FF08|2021-08-11
4102,255,>IMS-10116-CVDP-B9D524A2-8907-4E3D-A040-D1AD429666D8|2021-09-09
4103,37,>IMS-10013-CVDP-382BBEDF-9FC1-4FA3-93A5-3D60E779797D|2021-08-11
4104,621,>IMS-10116-CVDP-24351C2D-AAFF-4690-8CB8-C0B18799C7C7|2021-09-21
4105,258,>IMS-10116-CVDP-C5180F78-0241-47B2-B8ED-0CF2DFA3B0CB|2021-09-09
4106,720,>IMS-10013-CVDP-B0DDE4F9-14E0-43C5-B52B-78F635AA5DC9|2021-11-19
4107,34,>IMS-10013-CVDP-152AAB84-FE54-40C4-9F61-F8D899337628|2021-05-28
4108,1021,>IMS-10116-CVDP-F9E9A59C-C3F5-4FF1-9DD9-0A1B8952F916|2021-11-29
4109,121,>IMS-10116-CVDP-4AEA7CD7-EA6B-4CC4-A639-FC835C0754B4|2021-03-18
4110,251,>IMS-10116-CVDP-A4BA98DD-2217-41F0-8F4F-9BC676C0FA57|2021-02-01
4111,259,>IMS-10116-CVDP-64C53B86-02FC-4176-A6DB-7B39AD80D78A|2021-11-09
4112,252,>IMS-10013-CVDP-45C1B1A6-9687-4BB1-83F0-518D0149395A|2021-08-31
4113,831,>IMS-10116-CVDP-F7D5BD0E-39F9-4267-88EF-D3B6ADD1358E|2021-08-12
4114,414,>IMS-10116-CVDP-6850847B-9D7B-4499-B376-09B4DA82E08F|2021-02-26
4115,30,>IMS-10013-CVDP-2F842ECB-E17E-4386-A863-F9D66E577A35|2021-03-10
4116,572,>IMS-10116-CVDP-1EDD2A76-FBC4-4A4E-BF10-0D3A0AC0014C|2021-10-02
4117,259,>IMS-10116-CVDP-AACD077A-A25B-483C-8434-FE29ECCFCBD9|2021-12-09
4118,402,>IMS-10013-CVDP-8CAF79C5-0476-4150-AAF0-51B130C7492D|2021-11-22
4119,129,>IMS-10116-CVDP-9A7308A4-5157-4EF4-8121-C661A082AC13|2021-08-17
4120,24,>IMS-10013-CVDP-BBAFF026-5755-4A4C-BD11-CA65A1D814BF|2021-11-23
4121,259,>IMS-10116-CVDP-DA8CDE5E-4941-4C06-A608-291A33736C23|2021-12-08
4122,564,>IMS-10116-CVDP-7382401B-E585-4AC1-BD6A-81DA051E97EB|2021-05-04
4123,722,>IMS-10013-CVDP-5BF4BC4F-B4DB-4ECA-A5DC-0064A991CF40|2021-12-09
4124,433,>IMS-10116-CVDP-405A2628-B0AA-423C-BF7B-2423619FF62D|2021-12-11
4125,251,>IMS-10013-CVDP-3F5EB686-F81E-494F-A8AD-9BBE6A72F08A|2021-09-08
4126,416,>IMS-10116-CVDP-9CB539F6-6840-42BE-949B-955565C0BF3D|2021-11-17
4127,434,>IMS-10116-CVDP-5EA9BE59-16A0-485B-A675-E588E813C32C|2021-08-05
4128,257,>IMS-10116-CVDP-F73DBE70-DEC6-4E7B-B53A-773DA9D9ADBF|2021-09-13
4129,529,>IMS-10116-CVDP-94E850FF-C62B-4BD3-B15E-3A91238F89F3|2021-12-04
4130,705,>IMS-10116-CVDP-39A88F68-D6F7-42C9-8143-DCFBAEE64E8D|2021-12-02
4131,257,>IMS-10116-CVDP-8D8AE615-743B-474E-ADE3-1F7C0DD649A2|2021-10-12
4132,232,>IMS-10116-CVDP-E4E3C8EF-F9DA-4500-A574-B96BF8E7C023|2021-12-03
4133,259,>IMS-10116-CVDP-37EA6CF7-1D92-4428-B412-F0E315173900|2021-12-02
4134,8,>IMS-10013-CVDP-EC558301-9EDF-4E08-9088-944B946BA5C2|2021-12-21
4135,101,>IMS-10036-CVDP-741675F5-94C0-4635-8E7B-44EC3D4DDB6E|2021-04-19
4136,505,>IMS-10116-CVDP-D5735CA0-8A0C-4845-8AE4-E0F33712888C|2021-05-03
4137,257,>IMS-10116-CVDP-9275E293-5E06-424D-A32A-3587345CF536|2021-11-06
4138,625,>IMS-10116-CVDP-522083DD-C1B7-49FD-B572-347CB6188718|2021-07-27
4139,361,>IMS-10013-CVDP-33A513EA-B319-4193-B1A7-78AF62338994|2021-07-28
4140,469,>IMS-10013-CVDP-AD2391EF-9C71-4911-A89A-FB8CFF02DDFE|2021-10-11
4141,832,>IMS-10116-CVDP-5B02D81B-DD0A-454D-B953-362C23F81444|2021-08-05
4142,253,>IMS-10116-CVDP-E01BBB46-565F-4309-80FA-276BBADC8C2A|2021-04-10
4143,334,>IMS-10116-CVDP-44E877FB-6857-429D-B8C2-F3825EA642EF|2021-08-23
4144,404,>IMS-10116-CVDP-90BF3BE3-E6BB-4F44-BCFF-88EE8AA740E5|2021-09-17
4145,399,>IMS-10116-CVDP-B1A6E12A-037E-42E9-9C39-246AC2026584|2021-08-26
4146,261,>IMS-10116-CVDP-22D5DF19-B4B4-48DC-BB4F-60FB2D43D7D3|2021-01-29
4147,416,>IMS-10116-CVDP-7CFEC663-2E83-414D-8BB6-9CA3595F598E|2021-10-30
4148,72,>IMS-10116-CVDP-F70F18E3-7001-44FB-AFF4-8F2C5FC0FE90|2021-02-11
4149,507,>IMS-10013-CVDP-DA560988-34BB-4772-BDC8-7EA5B107C33C|2021-08-30
4150,58,>IMS-10020-CVDP-54209115-7BFD-48DF-AAFA-BB4AC60DCB51|2021-02-18
4151,121,>IMS-10116-CVDP-E3651769-561B-48EE-80F6-EC2D3BC507DB|2021-08-28
4152,121,>IMS-10116-CVDP-FFF531CA-04BB-4896-B580-FF8BA85E1494|2021-08-12
4153,133,>IMS-10116-CVDP-D5FEFF10-E738-400D-AF81-DD2582051A59|2021-08-24
4154,267,>IMS-10036-CVDP-D41AF092-1F45-4230-8AAC-7355DC1E122C|2021-09-20
4155,34,>IMS-10013-CVDP-BFFFF6C3-B5E1-4430-B63E-1EAA3900DBAC|2021-12-29
4156,771,>IMS-10116-CVDP-37843BAA-D4F8-45E0-947A-D84FBF310FA1|2021-02-05
4157,121,>IMS-10116-CVDP-4DC46A12-459F-4E13-ACB0-C538C3915FEF|2021-08-14
4158,259,>IMS-10116-CVDP-6FCC2147-72AF-469F-B896-659D5800E219|2021-12-03
4159,254,>IMS-10116-CVDP-F54D309E-4955-4192-8A02-D934B9D8D9B4|2021-09-10
4160,261,>IMS-10116-CVDP-558A9488-4272-4316-AE74-0B4A5D14BAE5|2021-08-25
4161,259,>IMS-10116-CVDP-DAAABB92-9D0A-4402-B127-4CC5D3D3F783|2021-09-02
4162,623,>IMS-10116-CVDP-2BC17DD9-5A58-4CAF-B46D-3716B3ED80C1|2021-12-01
4163,253,>IMS-10116-CVDP-0AFE4736-CC5C-4FB8-A76D-7F6E227A47B8|2021-05-05
4164,31,>IMS-10013-CVDP-13AB8D45-44F2-438D-9E05-FCA5940AC05F|2021-03-05
4165,424,>IMS-10116-CVDP-7109C534-85B4-4048-987B-741E81DBAEF1|2021-10-17
4166,462,>IMS-10116-CVDP-93D026BA-495D-46A7-B8CC-49039BD6A914|2021-05-03
4167,466,>IMS-10116-CVDP-D577A454-4973-4FA9-8E9F-9B2E108B37D7|2021-09-02
4168,103,>IMS-10116-CVDP-CC5D68D2-FC68-4B46-970E-6512372F9DA8|2021-08-31
4169,10,>IMS-10013-CVDP-40CABFA5-FAB2-42B1-930C-7CCA8D7624D3|2021-08-31
4170,90,>IMS-10036-CVDP-ADF5000B-A5A5-42CA-AAAD-4088BB7679BE|2021-02-25
4171,1351,>IMS-10036-CVDP-5898F106-0959-4E01-87BA-9E98997B515F|2021-11-17
4172,624,>IMS-10116-CVDP-A70CFD7F-8C30-4720-9C2D-5BA6EDA0C3C2|2021-12-01
4173,18,>IMS-10013-CVDP-B7ADEDD6-4BD3-4DF3-B25C-CAEE48685947|2021-09-08
4174,416,>IMS-10116-CVDP-589E3942-6E0D-429B-B0D6-87B2F015A680|2021-09-18
4175,262,>IMS-10013-CVDP-53CE6C37-6770-4919-A9D2-ECDDE2AC73F4|2021-12-16
4176,564,>IMS-10116-CVDP-E9E856EF-AE2B-4DAE-9BB4-D3E2EB18C616|2021-05-03
4177,257,>IMS-10116-CVDP-8FCFA5E2-4C21-427C-BAE6-3E431695CFE4|2021-08-16
4178,31,>IMS-10013-CVDP-A0C6BF9B-274C-46D4-A21B-9E1D4458FDF9|2021-05-14
4179,259,>IMS-10116-CVDP-408D14CD-6A10-41F0-BE6C-77AF7322521E|2021-11-18
4180,421,>IMS-10116-CVDP-E0C70688-0B22-477F-8294-2E678A7D7AEB|2021-07-20
4181,276,>IMS-10013-CVDP-88DD3F1F-D52F-49EF-B240-79AFB061FD06|2021-12-20
4182,581,>IMS-10116-CVDP-8970D7D2-1243-420A-BC55-69DD55303AD4|2021-07-09
4183,416,>IMS-10116-CVDP-CC98BDE1-49DF-49F5-9235-33AF7355C23B|2021-07-14
4184,103,>IMS-10116-CVDP-975FC65C-D4B3-41B3-8C79-13EBFB676DC7|2021-07-29
4185,416,>IMS-10116-CVDP-D7D7C3A4-A61C-4E39-928A-308D21F8F20B|2021-06-29
4186,253,>IMS-10116-CVDP-426D6893-AAFD-4E85-ACA9-3F8687860CB0|2021-06-01
4187,249,>IMS-10116-CVDP-1DBF2481-3242-48A0-BCDE-F450DEFA576E|2021-03-25
4188,2780,>IMS-10224-CVDP-C7CBF8AA-299C-4D09-89B7-0E202EDB53DF|2021-12-07
4189,78,>IMS-10116-CVDP-C634A3C9-737A-44F9-89A4-828D215E38B0|2021-05-22
4190,257,>IMS-10116-CVDP-D8A61D62-B5B9-4769-8439-7FA27B5EA5F6|2021-09-11
4191,84,>IMS-10116-CVDP-A2BDF1CC-A658-4F02-915D-C6DE5DE499A0|2021-03-08
4192,259,>IMS-10116-CVDP-00FE9EC4-C3CB-41CB-B511-93CC772E0291|2021-11-12
4193,606,>IMS-10224-CVDP-1F4B3A6A-248D-45B3-9908-343E34A0831D|2021-05-28
