,n_count,seq_count
4940,0,>IMS-10259-CVDP-00016|2021-01-02
4941,126,>IMS-10087-CVDP-D12BDAD1-2477-4685-8788-8496B6456097|2021-09-03
4942,654,>IMS-10227-CVDP-75044047-16D8-43B0-9F9D-3C55AF627856|2021-12-02
4943,1378,>IMS-10186-CVDP-3BE36B81-A8FC-4106-8ABC-9DC3C863928C|2021-11-04
4944,198,>IMS-10116-CVDP-EF7E17F1-B433-445A-BFDC-BAF41F77CEB8|2021-10-22
4945,5,>IMS-10186-CVDP-3A5D3877-B261-49DD-869A-0A2032D3C48A|2021-06-10
4946,458,>IMS-10116-CVDP-6159DEA6-147D-4CAC-B5F0-53C26ED93CA0|2021-03-12
4947,60,>IMS-10186-CVDP-72B4110B-3683-47E1-9842-DBF2BC720CC6|2021-07-05
4948,100,>IMS-10341-CVDP-AB6DD088-621B-4519-8836-D61B528C4FEE|2021-12-03
4949,718,>IMS-10087-CVDP-7C48006F-063C-442A-9ACC-97D5F87FF657|2021-02-22
4950,571,>IMS-10267-CVDP-5CD32505-D5BC-41DC-9197-7F83C3A5AA2D|2021-11-27
4951,488,>IMS-10087-CVDP-5E58AF9F-0701-4DA1-BEF7-F941AE183BD5|2021-10-05
4952,83,>IMS-10261-CVDP-D20388C7-4CFE-42BB-BAE9-231CE23BBED1|2021-02-05
4953,845,>IMS-10186-CVDP-49ECB278-3CE0-41CC-89F2-1A149869871A|2021-08-25
4954,0,>IMS-10061-CVDP-2906BBA1-E8E5-48C1-BA5C-0581128FB4CB|2021-06-10
4955,372,>IMS-10116-CVDP-C4C5BF94-86F6-48B8-A732-776CE2AD9816|2021-09-02
4956,364,>IMS-10186-CVDP-02478D92-3C00-4BAE-8991-AE9F75B02E83|2021-05-25
4957,775,>IMS-10267-CVDP-391FB662-D933-4EBB-BF44-DC46C5F7762A|2021-12-31
4958,687,>IMS-10261-CVDP-E4F5456F-FF93-4FD6-B9CE-C228D8F7C902|2021-04-07
4959,123,>IMS-10087-CVDP-8918F345-382E-4905-89EF-81FFDC5E9DD2|2021-02-24
4960,252,>IMS-10261-CVDP-EA0D9B2E-45E0-4A15-A98E-DCA81C09B870|2021-03-23
4961,595,>IMS-10186-CVDP-1636FD38-03D4-48DB-92BB-810FCBABE7F8|2021-11-30
4962,121,>IMS-10116-CVDP-1ECCE9D3-A1FB-42E4-8887-A3F3AFD99CD0|2021-08-09
4963,138,>IMS-10087-CVDP-A556CBE4-87EF-4A8C-A7A4-972C2FD836D0|2021-12-10
4964,220,>IMS-10186-CVDP-EA3DA4EF-9E7E-4949-98F8-B8C2C5388E5D|2021-11-29
4965,432,>IMS-10013-CVDP-440FD5AA-6C04-447D-B2EB-9EB78C239DFC|2021-09-01
4966,569,>IMS-10261-CVDP-437FC35A-89CF-4FE5-82DD-E648E64EB4A5|2021-04-22
4967,179,>IMS-10267-CVDP-09E6E43E-129E-4688-905B-8DEDB74A59B6|2021-12-30
4968,75,>IMS-10116-CVDP-18A1586C-CC5B-4470-9AF7-34827A15603F|2021-08-24
4969,263,>IMS-10061-CVDP-B363A8B3-8CF7-4721-AE53-68E205866531|2021-11-29
4970,281,>IMS-10186-CVDP-3887AFE8-8493-4E26-87E9-62D7C7E183D4|2021-05-15
4971,307,>IMS-10227-CVDP-2237077B-5A09-4EE1-8202-2B58D3F2B91B|2021-09-22
4972,206,>IMS-10186-CVDP-A9647843-16C5-427E-9D6C-89527E7B1FBA|2021-12-06
4973,219,>IMS-10267-CVDP-C73F61FB-B839-4520-AD83-22CB4A1228A0|2021-05-06
4974,1269,>IMS-10267-CVDP-9F8BFB38-13A5-44A4-BC4C-D50A273E6945|2021-06-01
4975,279,>IMS-10087-CVDP-5B0ACB72-8B5D-4EA9-87DF-CF2C9232A2AA|2021-09-03
4976,763,>IMS-10087-CVDP-26DA019D-FEEB-4CDF-885E-982CF77A9AAA|2021-11-30
4977,77,>IMS-10061-CVDP-D4EF0E16-3A48-4A00-A7F1-7D99403A12BD|2021-12-02
4978,439,>IMS-10186-CVDP-6E990A0A-D743-495B-9133-78676C33CA4B|2021-09-19
4979,888,>IMS-10267-CVDP-C4994833-2B82-4D0C-A9FD-E1C7FBB4261F|2021-11-04
4980,334,>IMS-10264-CVDP-34BA265E-C394-4D65-ACFB-956D90B9370B|2021-01-18
4981,814,>IMS-10267-CVDP-6214F98E-EF8D-4F76-BAA4-3083C0BF7237|2021-08-28
4982,645,>IMS-10087-CVDP-0E4EEC61-6920-4677-BD88-CA1B76AD505F|2021-12-04
4983,1824,>IMS-10267-CVDP-2D8BEBD7-8901-49C3-9069-998473DDC35D|2021-11-29
4984,0,>IMS-10594-CVDP-7C2AD8D3-0239-4FEA-B39E-D8F2E3E2144E|2021-04-08
4985,6,>IMS-10227-CVDP-38DEA38C-0959-4C86-B12A-A9B96B2970B3|2021-06-04
4986,215,>IMS-10267-CVDP-5B1B2262-E2F6-4630-A102-4E2BFC71228F|2021-09-20
4987,35,>IMS-10264-CVDP-CB4FEF79-7A90-4C80-8391-4B69BD71AE5C|2021-03-08
4988,127,>IMS-10087-CVDP-28E45776-A1DC-4AD9-830A-D07D2318FA84|2021-10-18
4989,81,>IMS-10186-CVDP-FB32AA26-87E4-4ABB-A028-37AFF27B52C8|2021-02-06
4990,328,>IMS-10013-CVDP-0CC2CA79-ED1A-45C5-91D5-80A8576830B1|2021-11-03
4991,87,>IMS-10186-CVDP-EC78C817-EF49-48F7-A7E6-FFF3AC0E61FF|2021-09-08
4992,34,>IMS-10013-CVDP-AD418ADA-0769-4F1D-A6E9-2BBEB76E1D07|2021-05-08
4993,125,>IMS-10087-CVDP-C00F5349-761A-4E23-B8C6-86A355951269|2021-11-18
4994,252,>IMS-10116-CVDP-D94E29C6-1F24-4595-8427-B632F6A400CB|2021-04-13
4995,586,>IMS-10225-CVDP-51BDC81E-DCD8-4148-8577-B122713E9623|2021-03-19
4996,1343,>IMS-10087-CVDP-F6AB170F-8CC8-4680-85DD-31FF08ACFB92|2021-12-07
4997,13,>IMS-10186-CVDP-5DADEFE0-74D1-4391-8797-CDB169C5DA9E|2021-05-18
4998,257,>IMS-10116-CVDP-AA4E0EC2-241B-417B-8528-955EDC2C0CAD|2021-08-18
4999,85,>IMS-10087-CVDP-2F642220-D143-49D9-8D65-B912309B9E1B|2021-02-22
5000,121,>IMS-10227-CVDP-B27C2F16-CFEB-451F-B43C-2A2C2AFA68D6|2021-11-25
5001,527,>IMS-10186-CVDP-AAB949F5-C0B9-409D-A7DB-66C9FA478465|2021-09-30
5002,131,>IMS-10338-CVDP-41655C79-3188-42BA-AC8C-A85B90E053A2|2021-02-13
5003,214,>IMS-10267-CVDP-ABA16BA2-B51C-4BDD-AB06-11DC4B2D787A|2021-11-10
5004,430,>IMS-10116-CVDP-91AADF42-D256-4B11-84D2-081E5F86481B|2021-12-14
5005,1021,>IMS-10225-CVDP-5C8D2802-2E7F-4D5F-863D-8AD438A52061|2021-12-18
5006,0,>IMS-10227-CVDP-377D1227-FD65-4362-9BA7-790A8D3996CE|2021-09-09
5007,259,>IMS-10116-CVDP-E4A66D1F-334B-4FA2-924F-EF7730A1BA22|2021-08-23
5008,84,>IMS-10261-CVDP-AEE019D1-A81C-4421-B638-5024B5185DE6|2021-03-24
5009,127,>IMS-10087-CVDP-9EDEF10B-64AC-487D-B150-8DF84B444A7A|2021-10-08
5010,8,>IMS-10186-CVDP-C70BCE4F-01CF-43B7-B566-059ED9C7D968|2021-04-10
5011,667,>IMS-10116-CVDP-B9FA2E00-DEA4-4F9B-959D-71E53AE7F879|2021-12-28
5012,213,>IMS-10219-CVDP-4DDAC82D-378B-460E-BF5E-22981B2E3FFD|2021-02-22
5013,31,>IMS-10013-CVDP-8EFBD130-01EE-4473-A7C6-D15258A326ED|2021-05-03
5014,520,>IMS-10186-CVDP-E59E1D7B-99CA-4782-B6A2-AC6F955DF565|2021-09-11
5015,731,>IMS-10186-CVDP-7E01AD0A-7051-4057-B1F4-44309319B345|2021-12-13
5016,622,>IMS-10186-CVDP-764D7C6F-3A7C-43BD-8DEC-15396A30CCB1|2021-11-24
5017,409,>IMS-10116-CVDP-C7412A24-AA41-4B2D-9044-E29B6B168822|2021-07-15
5018,715,>IMS-10116-CVDP-84C3052B-663C-4992-BD59-A10BC0E17CD0|2021-12-28
5019,250,>IMS-10341-CVDP-52DAD1D5-698F-4444-8262-2E6B21EDA1E2|2021-09-30
5020,21,>IMS-10013-CVDP-938CF37D-865A-404E-8DF7-9D58003EBFAB|2021-12-29
5021,255,>IMS-10116-CVDP-3D8427FD-5355-4035-88C7-46B7A6923444|2021-04-09
5022,219,>IMS-10267-CVDP-CD2C168A-1642-4BEF-B4B8-821B36841AD9|2021-05-10
5023,219,>IMS-10267-CVDP-1E8DEA38-72AD-47A3-A539-4C51A4829534|2021-11-26
5024,241,>IMS-10087-CVDP-48F8D8BE-3A30-4BDB-8912-B18DEF05C681|2021-02-26
5025,12,>IMS-10013-CVDP-A2DE3404-1F07-4F46-AC73-A06D65D8E78A|2021-04-02
5026,453,>IMS-10116-CVDP-60391641-D4CF-4BB1-AA20-C4757F253DAA|2021-04-23
5027,658,>IMS-10087-CVDP-75713B23-F893-471E-8EE4-3985DC2B3BE0|2021-12-07
5028,134,>IMS-10087-CVDP-1EA04513-3AF8-4E93-B637-B8F8C53C4E38|2021-12-13
5029,259,>IMS-10116-CVDP-CDF3F0CD-B513-4034-BC41-CA1F80052229|2021-09-27
5030,1,>IMS-10594-CVDP-6CABF579-7865-4154-A906-4094AC6529EE|2021-12-14
5031,258,>IMS-10116-CVDP-76215AE2-C97C-49D0-B17D-CFD9EEDD9C42|2021-09-09
5032,409,>IMS-10116-CVDP-BE78A3B5-11C8-4412-B0DA-E28326C14667|2021-11-13
5033,257,>IMS-10116-CVDP-9D17FA85-8EA8-43D8-8258-F9E43EF0EEE3|2021-03-11
5034,531,>IMS-10186-CVDP-47CCAA22-5FE9-41C6-B96F-1C159E5488F9|2021-08-05
5035,163,>IMS-10087-CVDP-28A72757-5D02-461B-B653-C7741C62D14C|2021-10-05
5036,49,>IMS-10186-CVDP-0F104D05-0CFD-4636-A49B-D5847BA7D324|2021-04-23
5037,256,>IMS-10116-CVDP-7EC1B265-6CF2-4D0B-8D20-5C6BFBB4169C|2021-12-06
5038,62,>IMS-10186-CVDP-96D963B1-3E2F-46B9-9FF6-05B05732577E|2021-04-13
5039,288,>IMS-10116-CVDP-1915FFD1-0186-4EF9-A875-3B5E4AC1E64B|2021-03-13
5040,264,>IMS-10116-CVDP-B404A28A-A7E3-4F9D-BC31-9C9C24C17671|2021-11-30
5041,959,>IMS-10186-CVDP-C3AF7D05-CD16-40E6-B2AD-763F1A502E32|2021-08-24
5042,637,>IMS-10087-CVDP-785E595C-5171-4CBE-939E-B6A892FBB4E3|2021-12-03
5043,183,>IMS-10227-CVDP-0890A6DE-A3BE-4DF9-A8D9-34A561C33B02|2021-10-23
5044,259,>IMS-10116-CVDP-29359627-5904-4687-85F2-FCFA940C714B|2021-11-22
5045,1054,>IMS-10186-CVDP-5810F54D-0D76-4C6C-9E37-22148819AB93|2021-12-31
5046,207,>IMS-10267-CVDP-E1E081F6-91DD-4B29-B06E-91F6A3A16C41|2021-05-20
5047,14,>IMS-10061-CVDP-2833414F-AAE7-4836-91F4-4B9123BFCA3B|2021-08-04
5048,385,>IMS-10116-CVDP-EF530412-23A7-4BEC-B02A-45D79465B7D5|2021-10-27
5049,119,>IMS-10013-CVDP-086B9B42-C8DE-4E85-BC2E-BC023CF98363|2021-08-26
5050,121,>IMS-10116-CVDP-817384A3-9B5B-464C-AD03-218349307A2B|2021-08-24
5051,0,>IMS-10227-CVDP-2EF46A0F-FB09-4E8A-901F-86F01E976299|2021-04-15
5052,126,>IMS-10186-CVDP-611899D6-0FCD-48F8-A4CC-F8666D47D557|2021-09-08
5053,251,>IMS-10116-CVDP-38C3EA66-B1C9-4E52-A16F-49C80AC58EB0|2021-03-08
5054,259,>IMS-10116-CVDP-CA675763-1C2D-4C86-A1D7-3DBE63EE12C7|2021-11-19
5055,939,>IMS-10186-CVDP-940F319B-0FB7-4FFF-AFBB-000E1378C57B|2021-10-14
5056,0,>IMS-10173-CVDP-00005|2021-01-11
5057,769,>IMS-10087-CVDP-408A940A-F7E5-4A5E-8FF0-0ADA3537576B|2021-11-19
5058,102,>IMS-10087-CVDP-E63E3489-34E7-4D6E-9483-119A0B3B55FF|2021-12-14
5059,914,>IMS-10225-CVDP-314BD04D-A679-43B0-BD18-0090A7F82F75|2021-12-22
5060,152,>IMS-10261-CVDP-00127|2021-01-29
5061,30,>IMS-10013-CVDP-0D78327D-C06B-4159-B84A-CEFE26B31060|2021-03-06
5062,584,>IMS-10267-CVDP-65FD240F-E252-4521-9B80-15D572B07987|2021-06-03
5063,866,>IMS-10186-CVDP-C64D8E84-FE40-47DF-BF77-FE58D44916EF|2021-04-29
5064,89,>IMS-10087-CVDP-0BA73220-7295-4D49-8363-125655FDEC39|2021-10-09
5065,574,>IMS-10087-CVDP-52D39049-0BB3-4301-8D24-2885AC05C523|2021-12-05
5066,167,>IMS-10013-CVDP-BABA9686-5616-47F6-8E3D-1165244BEDA2|2021-12-29
5067,345,>IMS-10186-CVDP-DF2BF3DC-5550-4DAD-977B-B6DFD66495DC|2021-11-15
5068,663,>IMS-10261-CVDP-E9C8DD1C-73C7-4A44-8FC8-4DA35F092CD0|2021-08-26
5069,2816,>IMS-10225-CVDP-A49F964D-15BA-4A40-8078-AE4595AC913E|2021-12-09
5070,189,>IMS-10186-CVDP-FB56E771-7BF6-419F-BA70-916F375612A7|2021-04-08
5071,77,>IMS-10087-CVDP-5AA2D48F-8F36-4DC4-9DB2-B4B75811C2A8|2021-09-06
5072,9,>IMS-10061-CVDP-1505|2021-02-05
5073,792,>IMS-10116-CVDP-B3230132-AE65-4A09-991E-532076595F8D|2021-03-26
5074,255,>IMS-10116-CVDP-0623056F-F098-4F1A-9B35-B3085BF94814|2021-02-25
5075,38,>IMS-10061-CVDP-9FB0DFB3-2F13-41BF-8763-17D2176BCBEB|2021-11-30
5076,638,>IMS-10087-CVDP-D16A872B-2C58-4DED-B404-8A4A33C0294B|2021-12-06
5077,0,>IMS-10227-CVDP-BC953505-C8C9-40D5-8BF6-0EF356B3789C|2021-11-04
5078,33,>IMS-10013-CVDP-889CA98B-F0A7-4FB8-A6FD-B6D1D11997FF|2021-05-08
5079,1131,>IMS-10087-CVDP-F790352E-8366-4A5A-8B5B-139A530E773B|2021-11-28
5080,173,>IMS-10087-CVDP-C2AC6B0C-7366-4130-B1D3-586EF752407E|2021-11-22
5081,365,>IMS-10594-CVDP-B115CCBD-B282-4741-8056-E4132031C0E9|2021-01-21
5082,1501,>IMS-10186-CVDP-8B2DE77E-D88E-4F51-8860-7A21159EB577|2021-11-23
5083,18,>IMS-10186-CVDP-00079|2021-01-27
5084,312,>IMS-10087-CVDP-A104F63D-903A-4F5C-97BB-19A146F259A2|2021-11-22
5085,196,>IMS-10013-CVDP-E2BF1B87-37FA-4658-949E-1ED01C8BAC69|2021-11-09
5086,165,>IMS-10087-CVDP-6A91E040-C085-4376-BB72-5D9BECFEE360|2021-12-09
5087,257,>IMS-10116-CVDP-8102DB81-1A52-4EBB-B047-9BFA04955E8D|2021-11-10
5088,235,>IMS-10225-CVDP-EC180B20-F478-4FF1-9C48-F92ADBF7D415|2021-12-16
5089,256,>IMS-10087-CVDP-01417985-B27B-449F-8D5F-A5CAF7B12676|2021-08-24
5090,529,>IMS-10594-CVDP-0EC554A0-B7B5-487A-9920-E97ADE307223|2021-02-05
5091,0,>IMS-10267-CVDP-00062|2021-02-01
5092,161,>IMS-10259-CVDP-F5956F69-E719-4696-841F-7E8C189DB901|2021-06-26
5093,1086,>IMS-10280-CVDP-75796C8D-8719-4A65-90F0-DCDF71917B8F|2021-11-25
5094,362,>IMS-10227-CVDP-11310E4C-08E8-4E4D-A4F7-45408255859D|2021-12-21
5095,510,>IMS-10267-CVDP-FE49372C-D94B-44A4-B395-CACEE523DB20|2021-05-06
5096,341,>IMS-10186-CVDP-BFB7D5D0-6CD8-4300-818C-2C58962698B6|2021-09-08
5097,121,>IMS-10116-CVDP-5E0FC399-1F60-47FE-A8AB-7653C8591470|2021-08-21
5098,361,>IMS-10186-CVDP-1FB382DF-A077-48D9-B8FC-C91C46030147|2021-09-22
5099,253,>IMS-10116-CVDP-DBBCCB25-A00A-4973-9769-1E72F2CD1C63|2021-05-07
5100,291,>IMS-10013-CVDP-06028BAD-3645-4CFA-935A-95370FF1DB61|2021-12-22
5101,325,>IMS-10267-CVDP-36FFFAA1-B982-420C-B9FC-F2995487A1F6|2021-04-23
5102,373,>IMS-10186-CVDP-C8C30CCD-25EF-4045-B411-1254CCE82B27|2021-12-15
5103,126,>IMS-10116-CVDP-FF8DB84B-1F9F-443A-884C-621A3BF9E452|2021-02-17
5104,0,>IMS-10227-CVDP-9B3851D3-E4D8-4DC4-B5A0-78CC829B8BA3|2021-05-05
5105,94,>IMS-10087-CVDP-6FDD0F71-F0E1-45AE-BB1F-31193E240B2F|2021-10-11
5106,1072,>IMS-10116-CVDP-E3047B67-3FAF-4DCE-A79B-6F60B6E05965|2021-10-25
5107,346,>IMS-10087-CVDP-08F1EA62-E4E1-402F-8D4E-5A70E1A72DFC|2021-09-24
5108,470,>IMS-10186-CVDP-F72E4454-A498-4130-AD59-1D2D6052EA29|2021-03-08
5109,249,>IMS-10186-CVDP-B3A2FB48-92EC-4CA2-B5F1-604E143AD05A|2021-11-26
5110,452,>IMS-10087-CVDP-F6E1E0E1-A2E9-4DB5-A5E8-A1DDD8D8FB75|2021-12-20
5111,476,>IMS-10261-CVDP-5E333D72-FD90-4B7B-9630-954BC1526BBC|2021-12-15
5112,366,>IMS-10225-CVDP-D214A678-9AA2-4DDF-AC3A-94866453582A|2021-12-15
5113,267,>IMS-10186-CVDP-C70DF731-3AE2-4CC1-8BE8-142B80937AC6|2021-11-24
5114,619,>IMS-10116-CVDP-857CDFDE-E920-4D00-BA43-CA534E7123F7|2021-10-06
5115,593,>IMS-10267-CVDP-F5BA6629-AF3C-42A0-8466-8C76EF50A777|2021-03-04
5116,222,>IMS-10267-CVDP-F400B720-86B3-4939-8A23-2D779E098058|2021-05-22
5117,385,>IMS-10186-CVDP-26CFCBB5-282C-4012-9CAD-C05C3CD1FE45|2021-10-06
5118,480,>IMS-10261-CVDP-6D1833E6-B627-4810-BCDE-5EFE2434DDB2|2021-04-22
5119,740,>IMS-10267-CVDP-CA9C362C-EB51-4A4F-BA07-8D992CAB5A13|2021-08-27
5120,220,>IMS-10267-CVDP-FB628C1C-325E-4C4D-9D2C-C1910A4D0F2F|2021-05-15
5121,12,>IMS-10013-CVDP-94A5D12F-451B-42F8-9798-E42EC768B8BB|2021-05-03
5122,326,>IMS-10261-CVDP-4134E37D-5FAA-47BD-9315-6D41E022B10B|2021-03-04
5123,392,>IMS-10116-CVDP-3D037FCD-A5B6-40D9-9231-735D6D2F9D7D|2021-08-27
5124,267,>IMS-10227-CVDP-CE227AAF-001B-4F18-BCBC-3AFC059945D6|2021-10-26
5125,0,>IMS-10227-CVDP-39A5A78B-3C38-47EF-9ACB-40DBF2A0F3F8|2021-06-28
5126,284,>IMS-10013-CVDP-F82FE793-2619-4089-A054-D638C51D2190|2021-05-08
5127,21,>IMS-10186-CVDP-C98FE0A0-2734-4D03-BADB-98F46266BEB5|2021-05-10
5128,82,>IMS-10116-CVDP-A23711AC-098C-44CB-90B4-32DEBEB13003|2021-07-30
5129,44,>IMS-10087-CVDP-5429B70A-7344-40B5-A170-3F16A8AD6E40|2021-09-13
5130,32,>IMS-10013-CVDP-20D14E37-05D7-47DE-9532-778B4A2C3412|2021-04-02
5131,270,>IMS-10227-CVDP-B1B259DD-1A2C-41A9-A7D0-D926033A3EFA|2021-11-16
5132,257,>IMS-10116-CVDP-89B201CE-D67A-4812-B367-C74EDDFA8907|2021-11-26
5133,68,>IMS-10087-CVDP-E203811D-A740-47A2-ABC4-941EB884CBF8|2021-03-13
5134,625,>IMS-10225-CVDP-F8FC335A-6BA6-46A4-9C60-882FD5A915E5|2021-12-27
5135,820,>IMS-10594-CVDP-BC3E0D63-87C9-4D75-A971-9CB98BE8CAA7|2021-11-24
5136,197,>IMS-10186-CVDP-1469FB10-2334-48A0-BB22-94D034DB1D4C|2021-12-18
5137,503,>IMS-10087-CVDP-82BC3771-6108-48CC-9B0F-5605A334D742|2021-12-04
5138,463,>IMS-10267-CVDP-FF998684-204F-4148-971D-67FA539F00C9|2021-04-12
5139,229,>IMS-10087-CVDP-69633251-4917-4263-A4F9-108619C02FA5|2021-09-16
5140,195,>IMS-10261-CVDP-926AD78D-D6D5-457E-A1E5-4D31E17CE2BE|2021-09-24
5141,62,>IMS-10013-CVDP-EFEED672-2302-4CC8-B1E5-E26008912AC2|2021-09-01
5142,664,>IMS-10186-CVDP-6B315C8F-09B1-470E-AD4A-6B17DD3A5D35|2021-07-08
5143,439,>IMS-10116-CVDP-0BC55EDE-AB2D-462D-BAA4-6423DCD23BCA|2021-06-10
5144,521,>IMS-10087-CVDP-09469E75-D6CA-46DC-8A61-4519A1FC918D|2021-12-09
5145,432,>IMS-10087-CVDP-7FAE8173-B0FF-46B6-AAA1-325BB313D9EE|2021-12-13
5146,671,>IMS-10186-CVDP-F9431FE4-7928-45D3-BA05-B6A6CF7E1B36|2021-11-06
5147,258,>IMS-10261-CVDP-00083|2021-02-07
5148,0,>IMS-10061-CVDP-8D2AF1E7-1463-405F-BE2D-2B5FACE4AC87|2021-04-23
5149,762,>IMS-10186-CVDP-097BEA4E-2A14-49A6-946B-C8537358327E|2021-12-17
5150,0,>IMS-10061-CVDP-BB3BC3F1-FC85-476E-9E5D-558931A65976|2021-07-14
5151,424,>IMS-10116-CVDP-712B16F3-C4B6-41E8-8D0F-4DC0452C66FB|2021-07-21
5152,341,>IMS-10186-CVDP-BD6779DE-8F08-4E1B-ACDB-692678352BA8|2021-11-27
5153,45,>IMS-10186-CVDP-FA94CFCA-3368-4936-AE01-61CCBBC9A15F|2021-02-02
5154,262,>IMS-10087-CVDP-D3E3B955-4BAE-4BD2-B55C-D8669A30F5B4|2021-12-14
5155,729,>IMS-10186-CVDP-4261AE5C-D30C-4D71-8D03-B27708089FFD|2021-08-16
5156,363,>IMS-10186-CVDP-31E55A01-31BB-44D0-B9B2-7D4FF44B69EA|2021-12-14
5157,212,>IMS-10227-CVDP-678390DF-7E2F-4435-9AB0-B57306644593|2021-06-01
5158,445,>IMS-10116-CVDP-05CF89CC-E3BB-4265-94B2-C6172C221CE6|2021-11-04
5159,661,>IMS-10087-CVDP-EB4CA370-14E0-42BF-8711-02D12724F31E|2021-10-18
5160,354,>IMS-10186-CVDP-5FC73771-67CB-48EE-A1B9-FAC463EA2825|2021-05-04
5161,43,>IMS-10013-CVDP-47AF7CAF-B19B-47B0-9BA9-1FDD753B228D|2021-12-15
5162,969,>IMS-10116-CVDP-DF7BFC2C-A9A8-4052-934C-AAE056DA5056|2021-11-22
5163,204,>IMS-10267-CVDP-807A2910-87A3-48B4-AEFC-C150C1A886B5|2021-02-10
5164,259,>IMS-10116-CVDP-8DE77837-26E3-4560-9339-73F7E6FF24AE|2021-09-02
5165,156,>IMS-10261-CVDP-2B7E3D2C-BD0B-4EF2-A667-F9A2065BC81E|2021-04-08
5166,259,>IMS-10116-CVDP-DBDDC4F8-7319-4F2C-BD7A-1C55DDA5A18F|2021-11-03
5167,259,>IMS-10116-CVDP-73723E19-B7C8-465C-AA56-CF26C1190A7C|2021-12-29
5168,397,>IMS-10267-CVDP-69B29D52-7DA6-4181-9BAD-E1CB2039255E|2021-12-28
5169,289,>IMS-10341-CVDP-0A02D647-BD92-4625-B750-5914C6A5F008|2021-08-06
5170,401,>IMS-10116-CVDP-4EF9425C-2431-4C95-A6A5-5F4DF1AEB731|2021-11-05
5171,65,>IMS-10261-CVDP-275D46C7-168B-4BBB-9FC9-81B53DB0BE83|2021-03-21
5172,379,>IMS-10267-CVDP-5BBEB66A-9AEC-4611-B071-3C2C7400BDF2|2021-04-29
5173,0,>IMS-10227-CVDP-5861B71D-764B-4030-93B9-BD57A77B375E|2021-05-05
5174,969,>IMS-10186-CVDP-AAE095D9-2F75-4654-9735-BE47509F68C3|2021-12-13
5175,451,>IMS-10186-CVDP-A1264111-89CD-4662-8951-DA5D01D7EBB1|2021-04-08
5176,1272,>IMS-10061-CVDP-00100|2021-01-18
5177,259,>IMS-10116-CVDP-7DDC06CE-1EBA-4B2C-9045-E95897410404|2021-09-04
5178,259,>IMS-10116-CVDP-FAB4C270-787E-42B0-8F15-E324F8EBD593|2021-11-10
5179,46,>IMS-10087-CVDP-C93FB156-4BBB-466E-A7DD-152806E5E490|2021-09-06
5180,482,>IMS-10186-CVDP-9385C03B-E943-49A9-A174-92FAB3B496F0|2021-11-15
5181,141,>IMS-10061-CVDP-3A8F4FB2-802A-4E22-A058-2FE62E8FA7AD|2021-11-16
5182,294,>IMS-10087-CVDP-0A124AB1-7FD2-48AF-B116-EE46BB244F65|2021-09-16
5183,978,>IMS-10267-CVDP-9A1F8793-D3C2-48F9-8134-B79575AF67B4|2021-03-11
5184,5,>IMS-10013-CVDP-00882|2021-01-26
5185,51,>IMS-10227-CVDP-8A4A0254-A946-42ED-AB35-04DD1A5A73D2|2021-08-24
5186,471,>IMS-10227-CVDP-5EB5A4A5-0E42-44C8-8875-B698E300C0FE|2021-09-29
5187,440,>IMS-10186-CVDP-97DB751A-7E53-4968-A00E-CB97CF8C7985|2021-10-15
5188,320,>IMS-10087-CVDP-728E1720-7915-4D8D-A31B-FA04852BAF58|2021-11-22
5189,211,>IMS-10186-CVDP-D51AA2F9-0F01-4549-B8FB-D58EC8CD9E8E|2021-11-26
5190,30,>IMS-10227-CVDP-09E19181-B3F5-4363-ADB1-0B2A6B40EAD0|2021-08-26
5191,0,>IMS-10061-CVDP-ECE16637-3ED3-4C34-8F75-31DC16EB537C|2021-04-19
5192,593,>IMS-10087-CVDP-0AD84515-3EBB-4DAA-B2A0-5A47C180749D|2021-11-22
5193,1043,>IMS-10087-CVDP-B1FE242B-12AA-4DA2-AD00-3F952419716C|2021-09-27
5194,251,>IMS-10116-CVDP-3CE057D0-E88F-476B-BB6A-3E729210A6B9|2021-05-15
5195,417,>IMS-10116-CVDP-CF35FA12-F455-48D8-8F22-7AAD1A0A7FF5|2021-11-22
5196,258,>IMS-10267-CVDP-D7A94D90-C481-4168-A0ED-0FCC3380D18A|2021-05-31
5197,232,>IMS-10225-CVDP-914F22CF-15F4-4020-98E9-B2055DA895FE|2021-12-16
5198,319,>IMS-10116-CVDP-C581295D-981C-41B4-B306-98F34CED566F|2021-05-07
5199,17,>IMS-10013-CVDP-BA7FA0B8-703F-4EA8-A691-C3F0ED1A9E5A|2021-06-19
5200,898,>IMS-10116-CVDP-D050785B-1A99-4D01-A54D-5CD913C5D34D|2021-05-21
5201,268,>IMS-10186-CVDP-44D17F95-FA83-4E57-9BE9-46731B7EABE4|2021-11-12
5202,194,>IMS-10267-CVDP-B573AC7A-616E-4F3A-8454-A5D11EB620EF|2021-12-09
5203,245,>IMS-10116-CVDP-B47E2590-E7AA-40D2-B732-D7B4A4D7F8D9|2021-10-21
5204,354,>IMS-10227-CVDP-A6E581DF-69AF-44A3-8E14-0219F1503AA7|2021-10-27
5205,213,>IMS-10261-CVDP-398FE408-2781-40F3-8B06-338638528AB4|2021-03-22
5206,289,>IMS-10267-CVDP-93F57DBC-1684-46E6-975E-E1988F2FD8F2|2021-06-01
5207,11,>IMS-10013-CVDP-FDED243D-27C6-4BE0-93C7-3E8D11B41A08|2021-05-03
